Centro Poblado,Cobertura,Aerodromo,D_Aerodromo,Regional,D_Regional,Nacional,D_Nacional,Internacional,D_Internacional,C_Aerodromo,C_Regional,C_Nacional,C_Internacional
EL DIVIDIVI,True,LA PALESTINA,36.8652298611777,LAS BRUJAS,155.906493414831,ALFONSO LOPEZ PUMAREJO,152.01616587748302,ERNESTO CORTISSOZ,38.2359339484504,True,False,False,True
PIVIJAY,True,LA PALESTINA,37.650533827150895,LAS BRUJAS,145.438739144185,ALFONSO LOPEZ PUMAREJO,149.195151782217,ERNESTO CORTISSOZ,51.0790634254976,True,False,False,False
LA AVIANCA,True,LA PALESTINA,9.204038147129632,LAS BRUJAS,168.004581605488,ALFONSO LOPEZ PUMAREJO,122.109704677193,ERNESTO CORTISSOZ,60.2194199534231,True,False,False,False
CARABALLO,True,LIMA,20.0697338969721,LAS BRUJAS,156.69482754022602,ALFONSO LOPEZ PUMAREJO,114.43107857487699,ERNESTO CORTISSOZ,80.68039530121351,True,False,False,False
CHINOBLAS,True,LA PALESTINA,25.5666858923023,LAS BRUJAS,151.38039107857202,ALFONSO LOPEZ PUMAREJO,129.31574342973101,ERNESTO CORTISSOZ,66.24034013704271,True,False,False,False
SAN JOSÉ DE LA MONTAÑA (GARRAPATA),True,LA PALESTINA,32.9817627921814,LAS BRUJAS,144.938204136686,ALFONSO LOPEZ PUMAREJO,129.009054649989,ERNESTO CORTISSOZ,74.3199914737433,True,False,False,False
MEDIALUNA,True,LA PALESTINA,24.350654343656,LAS BRUJAS,156.738150542856,ALFONSO LOPEZ PUMAREJO,137.444371379879,ERNESTO CORTISSOZ,51.6346466324838,True,False,False,False
CARMEN DEL MAGDALENA (PARACO),True,EL ESFUERZO,35.4283352887821,LAS BRUJAS,149.025346521281,ALFONSO LOPEZ PUMAREJO,154.286453961158,ERNESTO CORTISSOZ,43.0725623283076,True,False,False,False
PIÑUELAS,True,LA PALESTINA,20.2762676056372,LAS BRUJAS,156.64921890686702,ALFONSO LOPEZ PUMAREJO,126.949044089178,ERNESTO CORTISSOZ,63.75996176414579,True,False,False,False
PLACITAS,True,LIMA,27.6980724558769,LAS BRUJAS,148.491398017802,ALFONSO LOPEZ PUMAREJO,121.47694362975099,ERNESTO CORTISSOZ,80.5935361761597,True,False,False,False
PLATO,True,LAS FLORES,0.259020968033453,LAS BRUJAS,75.35400468389591,LOS GARZONES,157.355984973713,RAFAEL NUÑEZ,107.19784068749,True,False,False,False
APURE,True,LAS FLORES,23.514140493314198,LAS BRUJAS,97.7177585073938,ALFONSO LOPEZ PUMAREJO,158.71251781495198,ERNESTO CORTISSOZ,115.192438580332,True,False,False,False
CARMEN DEL MAGDALENA,True,HACIENDA LA JOYA,9.09125004679561,LAS BRUJAS,65.4541484972673,LOS GARZONES,146.00839443929502,RAFAEL NUÑEZ,124.81621528267999,True,False,False,False
ZARATE,True,LAS FLORES,13.4710779295053,LAS BRUJAS,79.4906442898399,LOS GARZONES,160.902374771862,RAFAEL NUÑEZ,120.578402489516,True,False,False,False
CIÉNEGUETA,True,LAS FLORES,11.2948511412034,LAS BRUJAS,86.25519584514771,LOS GARZONES,168.202185573739,RAFAEL NUÑEZ,112.57251950115601,True,False,False,False
CERRO GRANDE,True,LAS FLORES,7.96791549586555,LAS BRUJAS,78.87463440810092,LOS GARZONES,160.68127252065,RAFAEL NUÑEZ,114.856409254783,True,False,False,False
SAN JOSÉ DEL PURGATORIO,True,LAS FLORES,9.05177624793656,LAS BRUJAS,68.3026857922901,LOS GARZONES,150.189304176194,RAFAEL NUÑEZ,111.89666901925101,True,False,False,False
DISCIPLINA,True,EL EDEN,23.9980998059698,LAS BRUJAS,92.2450748800296,ALFONSO LOPEZ PUMAREJO,163.060257698287,RAFAEL NUÑEZ,140.383542459126,True,False,False,False
SAN ANTONIO DEL RÍO,True,HACIENDA LA JOYA,7.603762512210469,LAS BRUJAS,65.7868381376487,LOS GARZONES,146.872118864101,RAFAEL NUÑEZ,121.178169311535,True,False,False,False
CINCO Y SEIS,True,NUEVA ROMA,22.1670811084863,LAS BRUJAS,104.298020049976,ALFONSO LOPEZ PUMAREJO,150.5866156359,ERNESTO CORTISSOZ,121.192974410548,True,False,False,False
LAS PLANADAS,True,LAS FLORES,20.125510953579603,LAS BRUJAS,89.3178136847534,ALFONSO LOPEZ PUMAREJO,165.520350389819,RAFAEL NUÑEZ,124.605984873529,True,False,False,False
PUEBLOVIEJO,True,LA YE,7.61720193668249,LAS BRUJAS,214.97144919698601,ALFONSO LOPEZ PUMAREJO,128.892989077961,SIMON BOLIVAR,14.4060735130204,True,False,False,True
ISLA DEL ROSARIO,True,LA YE,9.25867237293075,LAS BRUJAS,213.420455404948,ALFONSO LOPEZ PUMAREJO,129.787078241358,SIMON BOLIVAR,15.730347892659099,True,False,False,True
NUEVA FRONTERA,True,LA YE,5.65365492451704,LAS BRUJAS,216.81597049965697,ALFONSO LOPEZ PUMAREJO,127.729813618502,SIMON BOLIVAR,13.017783057351599,True,False,False,True
SAN JUAN DE PALOS PRIETOS (LA MONTAÑA),True,LA CHEKA,7.76159227924917,LAS BRUJAS,191.727959249467,ALFONSO LOPEZ PUMAREJO,113.06452840680599,SIMON BOLIVAR,44.6722894204702,True,False,False,False
CORRAL VIEJO,True,LA PALESTINA,35.665992147530105,LAS BRUJAS,158.10405725015,ALFONSO LOPEZ PUMAREJO,151.044829404976,ERNESTO CORTISSOZ,37.0980255961701,True,False,False,True
SAN RAFAEL DE BUENAVISTA,True,LA PALESTINA,37.6642940208647,LAS BRUJAS,156.43567806836,ALFONSO LOPEZ PUMAREJO,152.93928550221,ERNESTO CORTISSOZ,36.9694703050358,True,False,False,True
EL SALAO,True,EL ESFUERZO,29.8255746325374,LAS BRUJAS,142.982642161491,ALFONSO LOPEZ PUMAREJO,158.52438477644898,ERNESTO CORTISSOZ,46.3134660687677,True,False,False,False
MARTINETE,True,LA PALESTINA,30.9826829577806,LAS BRUJAS,156.750813611047,ALFONSO LOPEZ PUMAREJO,145.744544769403,ERNESTO CORTISSOZ,43.1723689342189,True,False,False,False
SAN ÁNGEL,True,NUEVA ROMA,14.623929938171699,LAS BRUJAS,140.887978932785,ALFONSO LOPEZ PUMAREJO,114.64527040846599,ERNESTO CORTISSOZ,113.69104156197201,True,False,False,False
CESPEDES,True,NUEVA ROMA,1.59995239652603,LAS BRUJAS,127.522068182742,ALFONSO LOPEZ PUMAREJO,127.815820430068,ERNESTO CORTISSOZ,114.57474590539302,True,False,False,False
FLORES DE MARÍA,True,NUEVA ROMA,27.5851287845143,LAS BRUJAS,137.072795956769,ALFONSO LOPEZ PUMAREJO,128.683113347484,ERNESTO CORTISSOZ,86.57371703747921,True,False,False,False
LA HORQUETA,True,LA CONCORDIA,17.0335089013212,ALBERTO LLERAS CAMARGO,98.0720849177421,EL ALCARAVAN,68.51921672834929,EL DORADO,155.376088831364,True,False,False,False
EL MANANTIAL,True,LA BASE FUMIVALLE,10.268767907728,FARFAN HERIBERTO GIL MAR,26.7137654358079,BUENAVENTURA-GERARDO TOBAR LOPEZ,77.5925865624273,ALFONSO BONILLA ARAGON,37.0512910429269,True,True,False,True
PUEBLITO DE LOS BARRIOS,True,NUEVA ROMA,21.6411164401042,LAS BRUJAS,138.61402737614202,ALFONSO LOPEZ PUMAREJO,123.259420869703,ERNESTO CORTISSOZ,94.0665011179191,True,False,False,False
ESTACIÓN VILLA,True,LIMA,12.368845333544499,LAS BRUJAS,161.16469199716101,ALFONSO LOPEZ PUMAREJO,103.725761296551,SIMON BOLIVAR,91.72651028958151,True,False,False,False
MONTERRUBIO,True,LIMA,24.015639823343395,LAS BRUJAS,149.449252396412,ALFONSO LOPEZ PUMAREJO,114.318567848028,ERNESTO CORTISSOZ,91.47366711467491,True,False,False,False
GUÁIMARO,True,EL ESFUERZO,32.9949617803475,LAS BRUJAS,152.257972317117,ALFONSO LOPEZ PUMAREJO,160.909746310455,ERNESTO CORTISSOZ,35.1230259091252,True,False,False,True
LOS GALVIS,True,SAN BERNARDO,14.2991722964385,LAS BRUJAS,107.515002234474,LOS GARZONES,173.690106296164,RAFAEL NUÑEZ,186.013804675633,True,False,False,False
MARÍA ANTONIA,True,EL CARMEN DE GUAMAL,9.676425165574141,LAS BRUJAS,114.48946822721201,ALFONSO LOPEZ PUMAREJO,171.008420970027,ERNESTO CORTISSOZ,191.42384648411,True,False,False,False
TRONCOSITO,True,SAN BERNARDO,6.7718714300039995,LAS BRUJAS,99.36643999649021,LOS GARZONES,164.294202629423,RAFAEL NUÑEZ,183.075182772379,True,False,False,False
TRONCOSO,True,SAN BERNARDO,6.38016206899816,LAS BRUJAS,98.4071625253319,LOS GARZONES,163.081247216861,RAFAEL NUÑEZ,182.90187450891602,True,False,False,False
VENERO,True,EL CARMEN DE GUAMAL,9.816560485028859,LAS BRUJAS,113.96410485642299,ALFONSO LOPEZ PUMAREJO,171.412060408449,ERNESTO CORTISSOZ,191.339639889501,True,False,False,False
EL SEIS,True,EL PORVENIR - CA,12.1077814486009,LAS BRUJAS,120.25273265698401,ALFONSO LOPEZ PUMAREJO,155.991642275503,ERNESTO CORTISSOZ,179.65379311666,True,False,False,False
SAN VALENTÍN,True,EL PORVENIR - CA,17.6015031470857,LAS BRUJAS,113.650812982272,ALFONSO LOPEZ PUMAREJO,163.498250787005,ERNESTO CORTISSOZ,181.474059480372,True,False,False,False
SAN ZENÓN,True,SAN BERNARDO,6.82154518671781,LAS BRUJAS,86.8330591560573,LOS GARZONES,153.076076099247,RAFAEL NUÑEZ,173.314619832707,True,False,False,False
BERMEJAL,True,SAN BERNARDO,5.743886581828789,LAS BRUJAS,98.96169834368841,LOS GARZONES,165.493373457865,RAFAEL NUÑEZ,179.997979197109,True,False,False,False
EL PALOMAR,False,DUBAI,56.554663193212,JUAN H.WHITE,92.7797868762309,LOS GARZONES,141.604935293214,PALONEGRO,218.42430623024399,False,False,False,False
JANEIRO,True,SAN BERNARDO,15.021766791011,LAS BRUJAS,106.34265330089,ALFONSO LOPEZ PUMAREJO,170.434388474674,RAFAEL NUÑEZ,180.965823498562,True,False,False,False
GUINEA,True,SAN BERNARDO,5.00211326607594,LAS BRUJAS,98.29124366225531,LOS GARZONES,164.65690618911898,RAFAEL NUÑEZ,179.89014460011902,True,False,False,False
EL HORNO,True,SAN BERNARDO,1.7958857510380701,LAS BRUJAS,95.04090645702891,LOS GARZONES,161.65329026205,RAFAEL NUÑEZ,177.48057299176102,True,False,False,False
PUERTO ARTURO,True,TOMACHIPAN,32.6334418705976,JORGE E. GONZALEZ T.,12.3620679156394,VANGUARDIA,202.17669036217097,EL DORADO,283.391227135745,True,True,False,False
JARABA,True,SAN BERNARDO,13.155983398872198,LAS BRUJAS,82.0047752971786,LOS GARZONES,151.97994909990499,RAFAEL NUÑEZ,163.843489987168,True,False,False,False
SANTA BÁRBARA DE PINTO,True,BARACOA,22.595721766283603,LAS BRUJAS,64.6562807002919,LOS GARZONES,140.475996380845,RAFAEL NUÑEZ,142.93543191598,True,False,False,False
CUNDINAMARCA,True,HACIENDA LA JOYA,24.0802652937686,LAS BRUJAS,80.8999654260729,LOS GARZONES,160.859945296874,RAFAEL NUÑEZ,132.098457372322,True,False,False,False
VELADERO,True,HACIENDA LA JOYA,16.4338585660842,LAS BRUJAS,61.730120012476796,LOS GARZONES,140.091244993028,RAFAEL NUÑEZ,134.185801176271,True,False,False,False
CIENAGUETA,True,HACIENDA LA JOYA,27.629487772284197,LAS BRUJAS,78.5742717842798,LOS GARZONES,156.195634131954,RAFAEL NUÑEZ,142.01462860082398,True,False,False,False
NUEVA VENECIA,True,LA PALESTINA,40.4864258430208,LAS BRUJAS,183.683608955294,ALFONSO LOPEZ PUMAREJO,151.289859939004,ERNESTO CORTISSOZ,23.528657356398202,False,False,False,True
REAL DEL OBISPO,True,LA VEGA,18.0796199464213,LAS BRUJAS,90.4153703520982,LOS GARZONES,171.893248676796,RAFAEL NUÑEZ,95.08980525574628,True,False,False,False
PUNTA DE PIEDRAS,True,EL ESFUERZO,38.1096257676998,LAS BRUJAS,111.88146478580299,ALFONSO LOPEZ PUMAREJO,163.263452571991,ERNESTO CORTISSOZ,80.51006713087659,True,False,False,False
CAÑO DE AGUAS,True,NUEVA ROMA,39.824195448251295,LAS BRUJAS,123.833775428941,ALFONSO LOPEZ PUMAREJO,149.205652667212,ERNESTO CORTISSOZ,77.83205289643459,True,False,False,False
CAPUCHO,True,EL ESFUERZO,38.36607819771729,LAS BRUJAS,110.530998216057,ALFONSO LOPEZ PUMAREJO,164.23746278217502,ERNESTO CORTISSOZ,81.5442499993504,True,False,False,False
PIEDRAS DE MOLER,True,LA VEGA,32.4998668010367,LAS BRUJAS,104.844565934421,ALFONSO LOPEZ PUMAREJO,166.14364716328,ERNESTO CORTISSOZ,88.02032291660841,True,False,False,False
PIEDRAS PINTADAS,True,LA VEGA,29.9721708463297,LAS BRUJAS,102.163517374144,ALFONSO LOPEZ PUMAREJO,169.598617127894,ERNESTO CORTISSOZ,88.81207196862199,True,False,False,False
PRADO - SEVILLA,True,ORIHUECA,7.19136741293424,LAS BRUJAS,202.543808289784,ALFONSO LOPEZ PUMAREJO,103.95433747452101,SIMON BOLIVAR,41.3515543394301,True,False,False,False
ORIHUECA,True,ORIHUECA,2.09415384077096,LAS BRUJAS,207.147016508585,ALFONSO LOPEZ PUMAREJO,110.506136774329,SIMON BOLIVAR,32.1834405097208,True,False,False,True
SANTA ROSALÍA,True,SANTA ROSALIA,1.36958059907578,CUMARIBO,141.991249825602,EL ALCARAVAN,170.02447220455798,PALONEGRO,339.072768402176,True,False,False,False
SOPLADOR,True,LA CHEKA,7.69558792194876,LAS BRUJAS,194.67833280668899,ALFONSO LOPEZ PUMAREJO,110.70114205195101,SIMON BOLIVAR,43.3004491578392,True,False,False,False
TUCURINCA,True,LA CHEKA,3.7488164320611803,LAS BRUJAS,191.018992888121,ALFONSO LOPEZ PUMAREJO,103.00679746979601,SIMON BOLIVAR,52.972997680354794,True,False,False,False
VARELA,True,LA FE,1.57491186671794,LAS BRUJAS,210.59917213539399,ALFONSO LOPEZ PUMAREJO,111.749067341965,SIMON BOLIVAR,28.530027687529603,True,False,False,True
ZAWADY,True,LA AMALIA,3.9799229350023597,LAS BRUJAS,214.081503888972,ALFONSO LOPEZ PUMAREJO,111.54013314477699,SIMON BOLIVAR,26.3008456360055,True,False,False,True
ESTACIÓN SEVILLA,True,ORIHUECA,6.72218267641571,LAS BRUJAS,201.462005418493,ALFONSO LOPEZ PUMAREJO,105.697035458174,SIMON BOLIVAR,40.8077602962779,True,False,False,False
SAN JOSÉ DE KENNEDY,True,ORIHUECA,10.800589961129198,LAS BRUJAS,203.67195811328898,ALFONSO LOPEZ PUMAREJO,99.49408703249522,SIMON BOLIVAR,44.40102566864471,True,False,False,False
CAÑO MOCHO,True,ORIHUECA,4.34626435763838,LAS BRUJAS,202.906095024851,ALFONSO LOPEZ PUMAREJO,112.087061897126,SIMON BOLIVAR,34.5808959762638,True,False,False,True
EL MAMÓN,True,COVEÑAS,43.8014907847273,LAS BRUJAS,8.83335532486443,LOS GARZONES,73.8914843882578,RAFAEL NUÑEZ,133.12179242541401,False,True,False,False
AGUSTINA,True,ORIHUECA,9.18896605332624,LAS BRUJAS,200.09648272593202,ALFONSO LOPEZ PUMAREJO,104.12820277089199,SIMON BOLIVAR,43.31719449316049,True,False,False,False
CARITAL,True,LA FE,4.72936378287741,LAS BRUJAS,208.573951948169,ALFONSO LOPEZ PUMAREJO,116.055262413046,SIMON BOLIVAR,26.8777764072854,True,False,False,True
CIUDAD PERDIDA,True,LA CHEKA,4.42958708619716,LAS BRUJAS,191.80850643710602,ALFONSO LOPEZ PUMAREJO,109.771589882727,SIMON BOLIVAR,46.839801163618496,True,False,False,False
MONTERIA,True,LA CHEKA,7.690954856376161,LAS BRUJAS,196.54567853718999,ALFONSO LOPEZ PUMAREJO,108.194650720883,SIMON BOLIVAR,43.3230010221698,True,False,False,False
PATUCA,True,LA CHEKA,4.31051192511917,LAS BRUJAS,193.68977650365102,ALFONSO LOPEZ PUMAREJO,107.526376545059,SIMON BOLIVAR,46.616547511602,True,False,False,False
PAULINA,True,LA CHEKA,8.93052995926164,LAS BRUJAS,198.745231783586,ALFONSO LOPEZ PUMAREJO,105.69363984954599,SIMON BOLIVAR,43.2352067900156,True,False,False,False
PILOTO,True,LA CHEKA,8.183017613873862,LAS BRUJAS,197.657560042859,ALFONSO LOPEZ PUMAREJO,106.847301061607,SIMON BOLIVAR,43.316196757992,True,False,False,False
SALÓN CONCEPCIÓN,True,LA LUCHA,3.26479224615519,LAS BRUJAS,216.96579227443698,ALFONSO LOPEZ PUMAREJO,115.29314337013201,SIMON BOLIVAR,21.295787138444602,True,False,False,True
RINCON DE POMPEYA,True,EL CONVENTO,2.37534201033729,SAN MARTIN,51.914402205767004,VANGUARDIA,31.129635436256297,EL DORADO,113.67518283341299,True,False,True,False
SANTA ROSA DE RÍO NEGRO,True,EL MONASTERIO,9.076591868346,SAN MARTIN,43.615313254473,VANGUARDIA,21.4866879129736,EL DORADO,105.137125923474,True,False,True,False
COCUY,True,APIAY - FAC,4.35754690824868,SAN MARTIN,40.810250927996,VANGUARDIA,12.4195301579335,EL DORADO,93.9798051303756,True,False,True,False
SERVITÁ,True,JERONIMO DE AGUAYO,13.068625552981601,COLONIZADORES,94.1167341042931,YARIGUIES,124.4587288102,PALONEGRO,63.5158853553858,True,False,False,False
PIPIRAL,True,APIAY - FAC,22.6046983619215,SAN MARTIN,55.513660064502105,VANGUARDIA,12.6381002043252,EL DORADO,72.84209394699471,True,False,True,False
SAN LUIS DE OCOA,True,APIAY - FAC,15.708030409002099,SAN MARTIN,42.032572698440205,VANGUARDIA,13.978103948329501,EL DORADO,84.780285588398,True,False,True,False
ALTO POMPEYA,True,LA COLINA,1.0342340542333002,SAN MARTIN,51.8578400247179,VANGUARDIA,27.160957505318102,EL DORADO,109.579754351647,True,False,True,False
LA NOHORA,True,APIAY - FAC,4.888741391891281,SAN MARTIN,46.0055502480447,VANGUARDIA,7.30654667762111,EL DORADO,90.1787721931425,True,False,True,False
APIAY,True,APIAY - FAC,0.973828588352979,SAN MARTIN,44.7862876094264,VANGUARDIA,11.005291247809598,EL DORADO,94.42668926946259,True,False,True,False
BARCELONA,True,TUCANES - CA.,14.6481311775615,FARFAN HERIBERTO GIL MAR,67.1630722906291,PERALES,64.8271620296168,MATECAÑA,42.94913151001,True,False,False,False
ARGENTINA,True,PAOLA - CA,14.0484313956997,SAN MARTIN,55.6629890502139,VANGUARDIA,4.40538942005912,EL DORADO,79.2997405380378,True,False,True,False
BELLA SUIZA,True,APIAY - FAC,6.528425105394451,SAN MARTIN,44.8454006554917,VANGUARDIA,16.9185423276175,EL DORADO,100.568485724092,True,False,True,False
CONDOMINIO DE LOS ODONTÓLOGOS,True,APIAY - FAC,6.26604244605785,SAN MARTIN,42.665953868546794,VANGUARDIA,9.86673983457268,EL DORADO,90.5918826758547,True,False,True,False
CONDOMINIO SANTA BÁRBARA,True,APIAY - FAC,7.93242392076579,SAN MARTIN,48.4088929214992,VANGUARDIA,15.9771179933505,EL DORADO,99.2899994747263,True,False,True,False
LLANERITA,True,APIAY - FAC,8.75431804409526,SAN MARTIN,48.9376031390699,VANGUARDIA,16.5648842775755,EL DORADO,99.74954525524919,True,False,True,False
NATURALIA,True,APIAY - FAC,16.4913390418522,SAN MARTIN,41.4956099877318,VANGUARDIA,14.9465333842579,EL DORADO,84.80205725124591,True,False,True,False
ACACÍAS,True,LAS VIOLETAS- CA,15.917761726979,SAN MARTIN,33.148773239372304,VANGUARDIA,25.9683089487625,EL DORADO,89.6925424840276,True,True,True,False
DINAMARCA,True,HOTEL DEL CAMPO - CA,10.4476884509923,FARFAN HERIBERTO GIL MAR,82.81226222213971,LA NUBIA,51.330032910710294,MATECAÑA,13.548815458227901,True,False,False,True
SAN ISIDRO DE CHICHIMENE,True,LAS VIOLETAS- CA,8.543155404892111,SAN MARTIN,23.8233927428266,VANGUARDIA,29.1300275631729,EL DORADO,101.107342186299,True,True,True,False
CONDOMINIO LA BONANZA,True,LAS VIOLETAS- CA,12.4477105777481,SAN MARTIN,24.9455806217316,VANGUARDIA,27.592687470435198,EL DORADO,103.308674114953,True,True,True,False
LA CECILITA,True,LAS VIOLETAS- CA,11.468096764742501,SAN MARTIN,28.577346751494602,VANGUARDIA,30.497310074686798,EL DORADO,93.7954110612132,True,True,True,False
EL DIAMANTE,True,TOMACHIPAN,37.822173513232,JORGE E. GONZALEZ T.,2.65900619461094,VANGUARDIA,208.891996102202,EL DORADO,291.069887066073,True,True,False,False
BARRANCA DE UPÍA,True,EL VIGIA,5.6880532374215305,ALBERTO LLERAS CAMARGO,122.969405245928,VANGUARDIA,84.8514543117418,EL DORADO,131.872994342285,True,False,False,False
CABUYARO,True,SAN SEBASTIAN,5.67349528354914,SAN MARTIN,118.71051276608101,VANGUARDIA,92.1647058387093,EL DORADO,157.151231464087,True,False,False,False
GUAYABAL DE UPÍA,True,SANTA CLARA,4.61815442357054,SAN MARTIN,124.374552697621,VANGUARDIA,92.5977842951035,EL DORADO,151.560946735597,True,False,False,False
VISO DE UPÍA,True,SAN SEBASTIAN,2.5952272875826803,SAN MARTIN,122.290727977257,VANGUARDIA,92.82896060784141,EL DORADO,154.53997287061702,True,False,False,False
CASTILLA LA NUEVA,True,LAS VIOLETAS- CA,5.215255817901429,SAN MARTIN,13.981689602633901,VANGUARDIA,38.7128241718659,EL DORADO,109.660035601165,True,True,True,False
LAS VIOLETAS,True,LAS VIOLETAS- CA,0.717056246771218,SAN MARTIN,17.8051514621814,VANGUARDIA,36.6759823620579,EL DORADO,104.789867745075,True,True,True,False
CUBARRAL,True,LAS VIOLETAS- CA,13.8539281350487,SAN MARTIN,19.6292911794847,VANGUARDIA,48.5033644213558,EL DORADO,106.53300610644301,True,True,False,False
PUERTO ARIARI,True,LAS VIOLETAS- CA,16.3893621086521,SAN MARTIN,20.5466711705565,VANGUARDIA,50.9872228797011,EL DORADO,107.56916063743401,True,True,False,False
CUMARAL,True,PAOLA - CA,11.7225560267679,SAN MARTIN,66.9354353340276,VANGUARDIA,18.160909113039697,EL DORADO,87.6069475913175,True,False,True,False
GUACAVÍA,True,PAOLA - CA,13.518547034486101,SAN MARTIN,68.0005561574025,VANGUARDIA,17.2395876389973,EL DORADO,83.40500633761559,True,False,True,False
PRESENTADO,True,LA AURORA,8.99772610410319,SAN MARTIN,75.99825393444891,VANGUARDIA,32.5739286111881,EL DORADO,99.0372969980823,True,False,True,False
EL CALVARIO,True,PAOLA - CA,30.0134616614356,SAN MARTIN,72.3666387965545,VANGUARDIA,23.2212988912151,EL DORADO,61.7775269289507,True,False,True,False
MONTFORT,True,PAOLA - CA,21.9902941100912,SAN MARTIN,69.075912529775,VANGUARDIA,17.290715224152102,EL DORADO,70.2379223170819,True,False,True,False
MEDELLÍN DEL ARIARI,True,MALVINAS,23.5041678187118,SAN MARTIN,15.2149274555024,VANGUARDIA,63.5704870801089,EL DORADO,125.238920693252,True,True,False,False
MIRAVALLES,True,TUCANES - CA.,9.62132911813989,FARFAN HERIBERTO GIL MAR,58.0507592331027,LA NUBIA,75.733277244576,MATECAÑA,38.2914622012295,True,False,False,True
PUERTO ESPERANZA,False,LA PEDRERA,287.43387548844896,VIRGILIO BARCO VARGAS,376.694452289765,GUSTAVO ARTUNDUAGA PAREDES,833.3906861321001,ALFREDO VASQUEZ COBO,62.9828231377224,False,False,False,False
EL DORADO,True,LAS VIOLETAS- CA,17.152363573322,SAN MARTIN,16.8319231887842,VANGUARDIA,53.5388736791405,EL DORADO,112.38963139891399,True,True,False,False
PUEBLO SÁNCHEZ,True,LAS VIOLETAS- CA,21.058897032936102,SAN MARTIN,12.5745378274145,VANGUARDIA,58.444605376030395,EL DORADO,120.45714228680599,True,True,False,False
FUENTE DE ORO,True,GAVIOTAS,1.7522889535173003,SAN MARTIN,27.7375185429027,VANGUARDIA,78.452420382914,EL DORADO,149.722658944925,True,True,False,False
PUERTO ALJURE,True,GUANAYAS,3.68137556771338,SAN MARTIN,37.7973588918191,VANGUARDIA,87.28178698797,EL DORADO,159.962526499385,True,True,False,False
PUERTO LIMÓN,True,ORITO,54.854917205278596,CANANGUCHAL,9.18607795627107,TRES DE MAYO,57.99792416752211,BENITO SALAS,254.766360703134,False,True,False,False
PUERTO SANTANDER,True,CARURU,33.111799831503,FABIO A. LEON BENTLEY,150.871326724764,VANGUARDIA,409.42853487188796,BENITO SALAS,461.09413160495797,True,False,False,False
UNIÓN DEL ARIARI,True,GUANAYAS,4.04593800516464,SAN MARTIN,43.3869481220199,VANGUARDIA,94.0346764821513,EL DORADO,165.011922329184,True,False,False,False
LA COOPERATIVA,True,LOS KIOSCOS,29.8784624693979,JORGE E. GONZALEZ T.,79.3421664045538,VANGUARDIA,174.170026093386,EL DORADO,257.186613778227,True,False,False,False
CAÑO BLANCO,True,GUANAYAS,6.67515559797686,SAN MARTIN,46.1265504778173,VANGUARDIA,94.91305226606659,EL DORADO,168.326655894281,True,False,False,False
BARRANCO COLORADO CAÑO VENADO,True,LOS SABANALES,5.33578168697476,SAN MARTIN,48.5990407993101,VANGUARDIA,95.40562261715851,EL DORADO,170.685947357414,True,False,False,False
CANAGUARO,True,MALVINAS,2.4188765264017595,SAN MARTIN,30.070097217590497,VANGUARDIA,82.38502190777079,EL DORADO,146.34989715526,True,True,False,False
PUERTO CALDAS,True,INGENIO RISARALDA,14.9233446719529,FARFAN HERIBERTO GIL MAR,82.1247099289035,LA NUBIA,56.9388603120341,MATECAÑA,19.138559235789103,True,False,False,True
