,NombreEstacionPeaje,Recaudo,Trafico,Cod_fecha,Flag
486,BRISAS,0.0,0.0,2014_07,0
487,BRISAS,0.0,0.0,2014_08,0
488,BRISAS,0.0,0.0,2014_09,0
489,BRISAS,0.0,0.0,2014_10,0
490,BRISAS,0.0,0.0,2014_11,0
491,BRISAS,0.0,0.0,2014_12,0
492,BRISAS,0.0,0.0,2015_01,0
493,BRISAS,0.0,0.0,2015_02,0
494,BRISAS,0.0,0.0,2015_03,0
495,BRISAS,0.0,0.0,2015_04,0
496,BRISAS,0.0,0.0,2015_05,0
497,BRISAS,0.0,0.0,2015_06,0
498,BRISAS,0.0,0.0,2015_07,0
499,BRISAS,0.0,0.0,2015_08,0
500,BRISAS,0.0,0.0,2015_09,0
501,BRISAS,0.0,0.0,2015_10,0
502,BRISAS,0.0,0.0,2015_11,0
503,BRISAS,0.0,0.0,2015_12,0
504,BRISAS,0.0,0.0,2016_01,0
505,BRISAS,0.0,0.0,2016_02,0
506,BRISAS,0.0,0.0,2016_03,0
507,BRISAS,0.0,0.0,2016_04,0
508,BRISAS,0.0,0.0,2016_05,0
509,BRISAS,0.0,0.0,2016_06,0
510,BRISAS,0.0,0.0,2016_07,0
511,BRISAS,0.0,0.0,2016_08,0
512,BRISAS,0.0,0.0,2016_09,0
513,BRISAS,0.0,0.0,2016_10,0
514,BRISAS,0.0,0.0,2016_11,0
515,BRISAS,0.0,0.0,2016_12,0
516,BRISAS,0.0,0.0,2017_01,0
517,BRISAS,0.0,0.0,2017_02,0
518,BRISAS,0.0,0.0,2017_03,0
519,BRISAS,0.0,0.0,2017_04,0
520,BRISAS,0.0,0.0,2017_05,0
521,BRISAS,0.0,0.0,2017_06,0
522,BRISAS,0.0,0.0,2017_07,0
523,BRISAS,0.0,0.0,2017_08,0
524,BRISAS,0.0,0.0,2017_09,0
525,BRISAS,0.0,0.0,2017_10,0
526,BRISAS,0.0,0.0,2017_11,0
527,BRISAS,0.0,0.0,2017_12,0
528,BRISAS,0.0,0.0,2018_01,0
529,BRISAS,0.0,0.0,2018_02,0
530,BRISAS,0.0,0.0,2018_03,0
531,BRISAS,0.0,0.0,2018_04,0
532,BRISAS,0.0,0.0,2018_05,0
533,BRISAS,0.0,0.0,2018_06,0
534,BRISAS,0.0,0.0,2018_07,0
535,BRISAS,0.0,0.0,2018_08,0
536,BRISAS,0.0,0.0,2018_09,0
537,BRISAS,0.0,0.0,2018_10,0
538,BRISAS,0.0,0.0,2018_11,0
539,BRISAS,0.0,0.0,2018_12,0
540,CAIMANERA,0.0,0.0,2014_01,0
541,CAIMANERA,0.0,0.0,2014_02,0
542,CAIMANERA,0.0,0.0,2014_03,0
543,CAIMANERA,0.0,0.0,2014_04,0
544,CAIMANERA,0.0,0.0,2014_05,0
545,CAIMANERA,0.0,0.0,2014_06,0
546,CAIMANERA,0.0,0.0,2014_07,0
547,CAIMANERA,0.0,0.0,2014_08,0
548,CAIMANERA,0.0,0.0,2014_09,0
549,CAIMANERA,0.0,0.0,2014_10,0
550,CAIMANERA,0.0,0.0,2014_11,0
551,CAIMANERA,0.0,0.0,2014_12,0
552,CAIMANERA,0.0,0.0,2015_01,0
553,CAIMANERA,0.0,0.0,2015_02,0
554,CAIMANERA,0.0,0.0,2015_03,0
555,CAIMANERA,0.0,0.0,2015_04,0
556,CAIMANERA,0.0,0.0,2015_05,0
557,CAIMANERA,0.0,0.0,2015_06,0
558,CAIMANERA,0.0,0.0,2015_07,0
559,CAIMANERA,0.0,0.0,2015_08,0
560,CAIMANERA,0.0,0.0,2015_09,0
561,CAIMANERA,0.0,0.0,2015_10,0
562,CAIMANERA,0.0,0.0,2015_11,0
563,CAIMANERA,0.0,0.0,2015_12,0
564,CAIMANERA,0.0,0.0,2016_01,0
565,CAIMANERA,0.0,0.0,2016_02,0
566,CAIMANERA,0.0,0.0,2016_03,0
567,CAIMANERA,0.0,0.0,2016_04,0
568,CAIMANERA,0.0,0.0,2016_05,0
569,CAIMANERA,0.0,0.0,2016_06,0
570,CAIMANERA,33560000.0,3547.0,2016_07,0
571,CAIMANERA,478567050.0,49557.0,2016_08,0
572,CAIMANERA,386701650.0,42476.0,2016_09,0
573,CAIMANERA,444648000.0,50342.0,2016_10,0
574,CAIMANERA,428806300.0,51221.0,2016_11,0
575,CAIMANERA,606821500.0,66137.0,2016_12,0
576,CAIMANERA,937571050.0,93993.0,2017_01,0
577,CAIMANERA,414384500.0,44188.0,2017_02,0
578,CAIMANERA,468436200.0,49278.0,2017_03,0
579,CAIMANERA,756210850.0,72143.0,2017_04,0
580,CAIMANERA,421217150.0,43842.0,2017_05,0
581,CAIMANERA,529709700.0,52479.0,2017_06,0
582,CAIMANERA,520768250.0,53262.0,2017_07,0
583,CAIMANERA,487806950.0,49658.0,2017_08,0
584,CAIMANERA,398811200.0,41637.0,2017_09,0
585,CAIMANERA,481222900.0,48107.0,2017_10,0
586,CAIMANERA,482553050.0,47349.0,2017_11,0
587,CAIMANERA,646904700.0,62243.0,2017_12,0
588,CAIMANERA,969965800.0,89593.0,2018_01,0
589,CAIMANERA,421846000.0,40293.0,2018_02,0
590,CAIMANERA,662328800.0,61388.0,2018_03,0
591,CAIMANERA,454937000.0,43498.0,2018_04,0
592,CAIMANERA,468829750.0,42288.0,2018_05,0
593,CAIMANERA,690332300.0,55883.0,2018_06,0
594,CAIMANERA,573007500.0,54090.0,2018_07,0
595,CAIMANERA,479618200.0,46704.0,2018_08,0
596,CAIMANERA,412832900.0,39637.0,2018_09,0
597,CAIMANERA,492889400.0,46811.0,2018_10,0
598,CAIMANERA,458752900.0,44025.0,2018_11,0
599,CAIMANERA,639533800.0,60317.0,2018_12,0
600,CAIQUEROS,2053132700.0,224888.0,2014_01,1
601,CAIQUEROS,1242344700.0,120383.0,2014_02,0
602,CAIQUEROS,1522138300.0,145295.0,2014_03,0
603,CAIQUEROS,1739064700.0,176230.0,2014_04,0
604,CAIQUEROS,1361896100.0,131531.0,2014_05,0
605,CAIQUEROS,1673896100.0,172028.0,2014_06,0
606,CAIQUEROS,1619319100.0,154292.0,2014_07,0
607,CAIQUEROS,1679790900.0,168312.0,2014_08,0
608,CAIQUEROS,1439156200.0,134469.0,2014_09,0
609,CAIQUEROS,1712323400.0,168944.0,2014_10,0
610,CAIQUEROS,1450899800.0,149868.0,2014_11,0
611,CAIQUEROS,2152121300.0,227832.0,2014_12,1
612,CAIQUEROS,2269998200.0,245170.0,2015_01,1
613,CAIQUEROS,1440660500.0,131099.0,2015_02,0
614,CAIQUEROS,1731091200.0,162746.0,2015_03,0
615,CAIQUEROS,1798547100.0,171929.0,2015_04,0
616,CAIQUEROS,1819820400.0,166467.0,2015_05,0
617,CAIQUEROS,2026713000.0,200588.0,2015_06,1
618,CAIQUEROS,1967161200.0,184181.0,2015_07,0
619,CAIQUEROS,2040721700.0,193742.0,2015_08,1
620,CAIQUEROS,1716936800.0,152850.0,2015_09,0
621,CAIQUEROS,2069488300.0,195163.0,2015_10,1
622,CAIQUEROS,1928301000.0,179680.0,2015_11,0
623,CAIQUEROS,2570848200.0,262196.0,2015_12,1
624,CAIQUEROS,2697993900.0,275069.0,2016_01,1
625,CAIQUEROS,1713553500.0,142564.0,2016_02,0
626,CAIQUEROS,2249529000.0,208017.0,2016_03,1
627,CAIQUEROS,1722131000.0,143959.0,2016_04,0
628,CAIQUEROS,1953870100.0,175161.0,2016_05,0
629,CAIQUEROS,2049783000.0,184340.0,2016_06,1
630,CAIQUEROS,2340131400.0,211533.0,2016_07,1
631,CAIQUEROS,2119321100.0,186802.0,2016_08,1
632,CAIQUEROS,1844934500.0,159077.0,2016_09,0
633,CAIQUEROS,2186347300.0,200521.0,2016_10,1
634,CAIQUEROS,2139540600.0,191994.0,2016_11,1
635,CAIQUEROS,2677938000.0,258301.0,2016_12,1
636,CAIQUEROS,2951261200.0,286669.0,2017_01,1
637,CAIQUEROS,1827939600.0,148527.0,2017_02,0
638,CAIQUEROS,2047183500.0,171179.0,2017_03,1
639,CAIQUEROS,2367093600.0,212898.0,2017_04,1
640,CAIQUEROS,2037190500.0,169956.0,2017_05,1
641,CAIQUEROS,2334040000.0,207393.0,2017_06,1
642,CAIQUEROS,2406472700.0,212554.0,2017_07,1
643,CAIQUEROS,2366753300.0,203939.0,2017_08,1
644,CAIQUEROS,2007601800.0,165310.0,2017_09,1
645,CAIQUEROS,2413424000.0,208133.0,2017_10,1
646,CAIQUEROS,2327374300.0,195904.0,2017_11,1
647,CAIQUEROS,3043060300.0,282903.0,2017_12,0
648,CAIQUEROS,3191132000.0,297080.0,2018_01,0
649,CAIQUEROS,1969910900.0,153451.0,2018_02,0
650,CAIQUEROS,2560241500.0,219167.0,2018_03,1
651,CAIQUEROS,2190464000.0,176086.0,2018_04,1
652,CAIQUEROS,2213739900.0,176462.0,2018_05,1
653,CAIQUEROS,2504217500.0,214556.0,2018_06,1
654,CAIQUEROS,2677518700.0,226198.0,2018_07,1
655,CAIQUEROS,2513286500.0,207882.0,2018_08,1
656,CAIQUEROS,2199666500.0,173691.0,2018_09,1
657,CAIQUEROS,2502540000.0,208560.0,2018_10,1
658,CAIQUEROS,2485043300.0,203104.0,2018_11,1
659,CAIQUEROS,3194011000.0,282390.0,2018_12,0
660,CALAMAR,0.0,0.0,2014_01,0
661,CALAMAR,0.0,0.0,2014_02,0
662,CALAMAR,0.0,0.0,2014_03,0
663,CALAMAR,0.0,0.0,2014_04,0
664,CALAMAR,0.0,0.0,2014_05,0
665,CALAMAR,0.0,0.0,2014_06,0
666,CALAMAR,0.0,0.0,2014_07,0
667,CALAMAR,0.0,0.0,2014_08,0
668,CALAMAR,0.0,0.0,2014_09,0
669,CALAMAR,0.0,0.0,2014_10,0
670,CALAMAR,0.0,0.0,2014_11,0
671,CALAMAR,0.0,0.0,2014_12,0
672,CALAMAR,0.0,0.0,2015_01,0
673,CALAMAR,0.0,0.0,2015_02,0
674,CALAMAR,0.0,0.0,2015_03,0
675,CALAMAR,0.0,0.0,2015_04,0
676,CALAMAR,0.0,0.0,2015_05,0
677,CALAMAR,0.0,0.0,2015_06,0
678,CALAMAR,0.0,0.0,2015_07,0
679,CALAMAR,345794200.0,33197.0,2015_08,0
680,CALAMAR,763210300.0,74864.0,2015_09,0
681,CALAMAR,824444000.0,84112.0,2015_10,0
682,CALAMAR,791558514.0,79638.0,2015_11,0
683,CALAMAR,936497900.0,96889.0,2015_12,0
684,CALAMAR,979470300.0,97215.0,2016_01,0
685,CALAMAR,825006500.0,75682.0,2016_02,0
686,CALAMAR,939530418.0,91891.0,2016_03,0
687,CALAMAR,809638400.0,72393.0,2016_04,0
688,CALAMAR,862592400.0,79594.0,2016_05,0
689,CALAMAR,805806300.0,76838.0,2016_06,0
690,CALAMAR,809058800.0,80567.0,2016_07,0
691,CALAMAR,880365400.0,80841.0,2016_08,0
692,CALAMAR,805815300.0,75210.0,2016_09,0
693,CALAMAR,842909200.0,81702.0,2016_10,0
694,CALAMAR,804739900.0,78547.0,2016_11,0
695,CALAMAR,948664900.0,95384.0,2016_12,0
696,CALAMAR,954605400.0,94195.0,2017_01,0
697,CALAMAR,784911000.0,71657.0,2017_02,0
698,CALAMAR,841038400.0,77186.0,2017_03,0
699,CALAMAR,878259100.0,86347.0,2017_04,0
700,CALAMAR,849799500.0,77171.0,2017_05,0
701,CALAMAR,880647900.0,80663.0,2017_06,0
702,CALAMAR,887510600.0,82001.0,2017_07,0
703,CALAMAR,866617500.0,79233.0,2017_08,0
704,CALAMAR,797741100.0,73119.0,2017_09,0
705,CALAMAR,859584400.0,79983.0,2017_10,0
706,CALAMAR,868783700.0,79683.0,2017_11,0
707,CALAMAR,985053600.0,95836.0,2017_12,0
708,CALAMAR,954357300.0,92602.0,2018_01,0
709,CALAMAR,766516200.0,68229.0,2018_02,0
710,CALAMAR,895204700.0,83621.0,2018_03,0
711,CALAMAR,850614700.0,76497.0,2018_04,0
712,CALAMAR,772319000.0,71417.0,2018_05,0
713,CALAMAR,722425000.0,71198.0,2018_06,0
714,CALAMAR,839070800.0,78782.0,2018_07,0
715,CALAMAR,838028900.0,76131.0,2018_08,0
716,CALAMAR,790865300.0,71013.0,2018_09,0
717,CALAMAR,848822300.0,77759.0,2018_10,0
718,CALAMAR,846989500.0,76433.0,2018_11,0
719,CALAMAR,980666600.0,92234.0,2018_12,0
720,CAMBAO,0.0,0.0,2014_01,0
721,CAMBAO,0.0,0.0,2014_02,0
722,CAMBAO,0.0,0.0,2014_03,0
723,CAMBAO,0.0,0.0,2014_04,0
724,CAMBAO,0.0,0.0,2014_05,0
725,CAMBAO,0.0,0.0,2014_06,0
726,CAMBAO,0.0,0.0,2014_07,0
727,CAMBAO,0.0,0.0,2014_08,0
728,CAMBAO,0.0,0.0,2014_09,0
729,CAMBAO,0.0,0.0,2014_10,0
730,CAMBAO,0.0,0.0,2014_11,0
731,CAMBAO,0.0,0.0,2014_12,0
732,CAMBAO,0.0,0.0,2015_01,0
733,CAMBAO,0.0,0.0,2015_02,0
734,CAMBAO,0.0,0.0,2015_03,0
735,CAMBAO,0.0,0.0,2015_04,0
736,CAMBAO,0.0,0.0,2015_05,0
737,CAMBAO,0.0,0.0,2015_06,0
738,CAMBAO,0.0,0.0,2015_07,0
739,CAMBAO,0.0,0.0,2015_08,0
740,CAMBAO,0.0,0.0,2015_09,0
741,CAMBAO,0.0,0.0,2015_10,0
742,CAMBAO,0.0,0.0,2015_11,0
743,CAMBAO,0.0,0.0,2015_12,0
744,CAMBAO,0.0,0.0,2016_01,0
745,CAMBAO,0.0,0.0,2016_02,0
746,CAMBAO,0.0,0.0,2016_03,0
747,CAMBAO,0.0,0.0,2016_04,0
748,CAMBAO,0.0,0.0,2016_05,0
749,CAMBAO,0.0,0.0,2016_06,0
750,CAMBAO,0.0,0.0,2016_07,0
751,CAMBAO,0.0,0.0,2016_08,0
752,CAMBAO,0.0,0.0,2016_09,0
753,CAMBAO,0.0,0.0,2016_10,0
754,CAMBAO,0.0,0.0,2016_11,0
755,CAMBAO,0.0,0.0,2016_12,0
756,CAMBAO,0.0,0.0,2017_01,0
757,CAMBAO,0.0,0.0,2017_02,0
758,CAMBAO,0.0,0.0,2017_03,0
759,CAMBAO,0.0,0.0,2017_04,0
760,CAMBAO,0.0,0.0,2017_05,0
761,CAMBAO,0.0,0.0,2017_06,0
762,CAMBAO,0.0,0.0,2017_07,0
763,CAMBAO,0.0,0.0,2017_08,0
764,CAMBAO,0.0,0.0,2017_09,0
765,CAMBAO,0.0,0.0,2017_10,0
766,CAMBAO,0.0,0.0,2017_11,0
767,CAMBAO,0.0,0.0,2017_12,0
768,CAMBAO,51198850.0,3637.0,2018_01,0
769,CAMBAO,132886000.0,8251.0,2018_02,0
770,CAMBAO,130708750.0,8460.0,2018_03,0
771,CAMBAO,110166000.0,6788.0,2018_04,0
772,CAMBAO,104668900.0,6573.0,2018_05,0
773,CAMBAO,131308200.0,8637.0,2018_06,0
774,CAMBAO,166971100.0,9907.0,2018_07,0
775,CAMBAO,228001650.0,11241.0,2018_08,1
776,CAMBAO,233251300.0,10839.0,2018_09,1
777,CAMBAO,296104900.0,13427.0,2018_10,1
778,CAMBAO,312980900.0,13785.0,2018_11,0
779,CAMBAO,411973900.0,22697.0,2018_12,0
780,CANO,261909400.0,67817.0,2014_01,1
781,CANO,170115400.0,43655.0,2014_02,0
782,CANO,184624200.0,47269.0,2014_03,0
783,CANO,213615600.0,54671.0,2014_04,1
784,CANO,174884600.0,44865.0,2014_05,0
785,CANO,196383200.0,50259.0,2014_06,0
786,CANO,224593200.0,57521.0,2014_07,1
787,CANO,213240600.0,54601.0,2014_08,1
788,CANO,183138100.0,46756.0,2014_09,0
789,CANO,206502600.0,52681.0,2014_10,1
790,CANO,195264900.0,49700.0,2014_11,0
791,CANO,254078200.0,64772.0,2014_12,1
792,CANO,324493400.0,73938.0,2015_01,0
793,CANO,205117500.0,45961.0,2015_02,1
794,CANO,227580500.0,51483.0,2015_03,1
795,CANO,251766200.0,56831.0,2015_04,1
796,CANO,0.0,0.0,2015_05,0
797,CANO,0.0,0.0,2015_06,0
798,CANO,0.0,0.0,2015_07,0
799,CANO,0.0,0.0,2015_08,0
800,CANO,0.0,0.0,2015_09,0
801,CANO,0.0,0.0,2015_10,0
802,CANO,0.0,0.0,2015_11,0
803,CANO,0.0,0.0,2015_12,0
804,CANO,0.0,0.0,2016_01,0
805,CANO,0.0,0.0,2016_02,0
806,CANO,0.0,0.0,2016_03,0
807,CANO,0.0,0.0,2016_04,0
808,CANO,0.0,0.0,2016_05,0
809,CANO,0.0,0.0,2016_06,0
810,CANO,0.0,0.0,2016_07,0
811,CANO,0.0,0.0,2016_08,0
812,CANO,0.0,0.0,2016_09,0
813,CANO,0.0,0.0,2016_10,0
814,CANO,0.0,0.0,2016_11,0
815,CANO,0.0,0.0,2016_12,0
816,CANO,0.0,0.0,2017_01,0
817,CANO,0.0,0.0,2017_02,0
818,CANO,0.0,0.0,2017_03,0
819,CANO,0.0,0.0,2017_04,0
820,CANO,0.0,0.0,2017_05,0
821,CANO,0.0,0.0,2017_06,0
822,CANO,0.0,0.0,2017_07,0
823,CANO,0.0,0.0,2017_08,0
824,CANO,0.0,0.0,2017_09,0
825,CANO,0.0,0.0,2017_10,0
826,CANO,0.0,0.0,2017_11,0
827,CANO,0.0,0.0,2017_12,0
828,CANO,0.0,0.0,2018_01,0
829,CANO,0.0,0.0,2018_02,0
830,CANO,0.0,0.0,2018_03,0
831,CANO,0.0,0.0,2018_04,0
832,CANO,0.0,0.0,2018_05,0
833,CANO,0.0,0.0,2018_06,0
834,CANO,0.0,0.0,2018_07,0
835,CANO,0.0,0.0,2018_08,0
836,CANO,0.0,0.0,2018_09,0
837,CANO,0.0,0.0,2018_10,0
838,CANO,0.0,0.0,2018_11,0
839,CANO,0.0,0.0,2018_12,0
840,CASABLANCA,2277047850.0,284577.0,2014_01,1
841,CASABLANCA,1807875050.0,208941.0,2014_02,0
842,CASABLANCA,2012074300.0,236367.0,2014_03,1
843,CASABLANCA,2131601000.0,260080.0,2014_04,1
844,CASABLANCA,2583543100.0,254481.0,2014_05,1
845,CASABLANCA,2318346150.0,265546.0,2014_06,1
846,CASABLANCA,2196842350.0,250496.0,2014_07,1
847,CASABLANCA,2254408850.0,265160.0,2014_08,1
848,CASABLANCA,2074633950.0,229286.0,2014_09,1
849,CASABLANCA,2333024740.0,264958.0,2014_10,1
850,CASABLANCA,2369460200.0,260279.0,2014_11,1
851,CASABLANCA,2522091450.0,301745.0,2014_12,1
852,CASABLANCA,2583340700.0,305992.0,2015_01,1
853,CASABLANCA,2072477350.0,219941.0,2015_02,1
854,CASABLANCA,2217883102.0,249441.0,2015_03,1
855,CASABLANCA,2423069200.0,267239.0,2015_04,1
856,CASABLANCA,2348724850.0,260961.0,2015_05,1
857,CASABLANCA,2472064550.0,286119.0,2015_06,1
858,CASABLANCA,2448399550.0,274330.0,2015_07,1
859,CASABLANCA,2463245500.0,282357.0,2015_08,1
860,CASABLANCA,2203142450.0,240936.0,2015_09,1
861,CASABLANCA,2556414450.0,286899.0,2015_10,1
862,CASABLANCA,2458103800.0,272654.0,2015_11,1
863,CASABLANCA,2793112800.0,330610.0,2015_12,1
864,CASABLANCA,2850557050.0,327300.0,2016_01,1
865,CASABLANCA,2345029700.0,238905.0,2016_02,1
866,CASABLANCA,2771447596.0,300428.0,2016_03,1
867,CASABLANCA,2395518100.0,243465.0,2016_04,1
868,CASABLANCA,2573424950.0,273766.0,2016_05,1
869,CASABLANCA,2481652800.0,266477.0,2016_06,1
870,CASABLANCA,2382247150.0,277834.0,2016_07,1
871,CASABLANCA,2725316650.0,285758.0,2016_08,1
872,CASABLANCA,2472472550.0,252833.0,2016_09,1
873,CASABLANCA,2742840500.0,293486.0,2016_10,1
874,CASABLANCA,2644092000.0,275877.0,2016_11,1
875,CASABLANCA,2908149100.0,321201.0,2016_12,1
876,CASABLANCA,3035932200.0,324035.0,2017_01,0
877,CASABLANCA,2381931950.0,234534.0,2017_02,1
878,CASABLANCA,2591569900.0,259241.0,2017_03,1
879,CASABLANCA,2807097950.0,292700.0,2017_04,1
880,CASABLANCA,2523709450.0,257951.0,2017_05,1
881,CASABLANCA,2659363800.0,274204.0,2017_06,1
882,CASABLANCA,0.0,0.0,2017_07,0
883,CASABLANCA,0.0,0.0,2017_08,0
884,CASABLANCA,0.0,0.0,2017_09,0
885,CASABLANCA,0.0,0.0,2017_10,0
886,CASABLANCA,0.0,0.0,2017_11,0
887,CASABLANCA,0.0,0.0,2017_12,0
888,CASABLANCA,0.0,0.0,2018_01,0
889,CASABLANCA,0.0,0.0,2018_02,0
890,CASABLANCA,0.0,0.0,2018_03,0
891,CASABLANCA,0.0,0.0,2018_04,0
892,CASABLANCA,0.0,0.0,2018_05,0
893,CASABLANCA,0.0,0.0,2018_06,0
894,CASABLANCA,0.0,0.0,2018_07,0
895,CASABLANCA,0.0,0.0,2018_08,0
896,CASABLANCA,0.0,0.0,2018_09,0
897,CASABLANCA,0.0,0.0,2018_10,0
898,CASABLANCA,0.0,0.0,2018_11,0
899,CASABLANCA,0.0,0.0,2018_12,0
900,CASETABLA,0.0,0.0,2014_01,0
901,CASETABLA,0.0,0.0,2014_02,0
902,CASETABLA,0.0,0.0,2014_03,0
903,CASETABLA,0.0,0.0,2014_04,0
904,CASETABLA,0.0,0.0,2014_05,0
905,CASETABLA,0.0,0.0,2014_06,0
906,CASETABLA,0.0,0.0,2014_07,0
907,CASETABLA,0.0,0.0,2014_08,0
908,CASETABLA,0.0,0.0,2014_09,0
909,CASETABLA,0.0,0.0,2014_10,0
910,CASETABLA,0.0,0.0,2014_11,0
911,CASETABLA,0.0,0.0,2014_12,0
912,CASETABLA,0.0,0.0,2015_01,0
913,CASETABLA,0.0,0.0,2015_02,0
914,CASETABLA,0.0,0.0,2015_03,0
915,CASETABLA,0.0,0.0,2015_04,0
916,CASETABLA,0.0,0.0,2015_05,0
917,CASETABLA,0.0,0.0,2015_06,0
918,CASETABLA,0.0,0.0,2015_07,0
919,CASETABLA,0.0,0.0,2015_08,0
920,CASETABLA,0.0,0.0,2015_09,0
921,CASETABLA,0.0,0.0,2015_10,0
922,CASETABLA,0.0,0.0,2015_11,0
923,CASETABLA,0.0,0.0,2015_12,0
924,CASETABLA,0.0,0.0,2016_01,0
925,CASETABLA,0.0,0.0,2016_02,0
926,CASETABLA,0.0,0.0,2016_03,0
927,CASETABLA,202605300.0,21976.0,2016_04,1
928,CASETABLA,404731400.0,49665.0,2016_05,0
929,CASETABLA,433853400.0,49647.0,2016_06,0
930,CASETABLA,336896800.0,46622.0,2016_07,0
931,CASETABLA,940296200.0,50142.0,2016_08,0
932,CASETABLA,1167672500.0,48386.0,2016_09,0
933,CASETABLA,1170002500.0,49909.0,2016_10,0
934,CASETABLA,1045870050.0,45965.0,2016_11,0
935,CASETABLA,1117899700.0,48549.0,2016_12,0
936,CASETABLA,1185780800.0,50731.0,2017_01,0
937,CASETABLA,784274200.0,39874.0,2017_02,0
938,CASETABLA,441250400.0,47595.0,2017_03,0
939,CASETABLA,393963800.0,44290.0,2017_04,0
940,CASETABLA,402779400.0,45402.0,2017_05,0
941,CASETABLA,368435600.0,43182.0,2017_06,0
942,CASETABLA,398682200.0,45724.0,2017_07,0
943,CASETABLA,419903600.0,46728.0,2017_08,0
944,CASETABLA,391961400.0,43638.0,2017_09,0
945,CASETABLA,405177700.0,45390.0,2017_10,0
946,CASETABLA,430610600.0,46533.0,2017_11,0
947,CASETABLA,446543800.0,49919.0,2017_12,0
948,CASETABLA,420455150.0,50357.0,2018_01,0
949,CASETABLA,371000200.0,39248.0,2018_02,0
950,CASETABLA,431182700.0,45629.0,2018_03,0
951,CASETABLA,444081550.0,44563.0,2018_04,0
952,CASETABLA,447099000.0,47445.0,2018_05,0
953,CASETABLA,413407900.0,44219.0,2018_06,0
954,CASETABLA,430169400.0,45197.0,2018_07,0
955,CASETABLA,453684400.0,45865.0,2018_08,0
956,CASETABLA,405825100.0,44774.0,2018_09,0
957,CASETABLA,495764950.0,50777.0,2018_10,0
958,CASETABLA,494329000.0,50660.0,2018_11,0
959,CASETABLA,484773400.0,54076.0,2018_12,0
960,CENCAR,1273671700.0,154651.0,2014_01,0
961,CENCAR,1213033350.0,144205.0,2014_02,0
962,CENCAR,1329363300.0,158188.0,2014_03,0
963,CENCAR,1273468100.0,154615.0,2014_04,0
964,CENCAR,1356971800.0,162314.0,2014_05,0
965,CENCAR,1277637400.0,151249.0,2014_06,0
966,CENCAR,1395128300.0,164740.0,2014_07,0
967,CENCAR,1393199100.0,164333.0,2014_08,0
968,CENCAR,1335845300.0,156285.0,2014_09,0
969,CENCAR,1375155300.0,163388.0,2014_10,0
970,CENCAR,1296897200.0,156666.0,2014_11,0
971,CENCAR,1501930400.0,181738.0,2014_12,0
972,CENCAR,1381026000.0,161923.0,2015_01,0
973,CENCAR,1319019900.0,150848.0,2015_02,0
974,CENCAR,1505607300.0,174682.0,2015_03,0
975,CENCAR,1508825800.0,178724.0,2015_04,0
976,CENCAR,1609441600.0,191289.0,2015_05,0
977,CENCAR,1674224800.0,197030.0,2015_06,0
978,CENCAR,1878177900.0,218105.0,2015_07,0
979,CENCAR,1801803400.0,210892.0,2015_08,0
980,CENCAR,1747458100.0,202058.0,2015_09,0
981,CENCAR,1831666600.0,212934.0,2015_10,0
982,CENCAR,1702527150.0,200265.0,2015_11,0
983,CENCAR,1865820000.0,221845.0,2015_12,0
984,CENCAR,1690937300.0,193386.0,2016_01,0
985,CENCAR,1720211300.0,187246.0,2016_02,0
986,CENCAR,1733638300.0,192522.0,2016_03,0
987,CENCAR,1641204000.0,182076.0,2016_04,0
988,CENCAR,1708811800.0,191077.0,2016_05,0
989,CENCAR,1724369600.0,189967.0,2016_06,0
990,CENCAR,1759445000.0,194543.0,2016_07,0
991,CENCAR,1827360000.0,196328.0,2016_08,0
992,CENCAR,1705936950.0,187201.0,2016_09,0
993,CENCAR,1742333500.0,190355.0,2016_10,0
994,CENCAR,1698401000.0,189018.0,2016_11,0
995,CENCAR,1922898400.0,214907.0,2016_12,0
996,CENCAR,1727875500.0,185391.0,2017_01,0
997,CENCAR,1716461200.0,173832.0,2017_02,0
998,CENCAR,1836195200.0,191149.0,2017_03,0
999,CENCAR,1729829700.0,179839.0,2017_04,0
1000,CENCAR,1844000300.0,188959.0,2017_05,0
1001,CENCAR,1861546300.0,191107.0,2017_06,0
1002,CENCAR,1859487900.0,190810.0,2017_07,0
1003,CENCAR,1915259900.0,190978.0,2017_08,0
1004,CENCAR,1757874700.0,174896.0,2017_09,0
1005,CENCAR,1759941800.0,176829.0,2017_10,0
1006,CENCAR,1756159600.0,180142.0,2017_11,0
1007,CENCAR,2011450800.0,204181.0,2017_12,1
1008,CENCAR,1792267800.0,177434.0,2018_01,0
1009,CENCAR,1702298900.0,163238.0,2018_02,0
1010,CENCAR,1850722700.0,181611.0,2018_03,0
1011,CENCAR,1846570200.0,176809.0,2018_04,0
1012,CENCAR,1967377000.0,184195.0,2018_05,0
1013,CENCAR,1983673500.0,183256.0,2018_06,0
1014,CENCAR,2056184600.0,188432.0,2018_07,1
1015,CENCAR,2135398700.0,193895.0,2018_08,1
1016,CENCAR,2051436500.0,187396.0,2018_09,1
1017,CENCAR,2146739700.0,195956.0,2018_10,1
1018,CENCAR,0.0,0.0,2018_11,0
1019,CENCAR,0.0,0.0,2018_12,0
1020,CERRITOS II,3702394600.0,301144.0,2014_01,0
1021,CERRITOS II,3161146100.0,243489.0,2014_02,0
1022,CERRITOS II,3511160700.0,270925.0,2014_03,0
1023,CERRITOS II,3619925200.0,283507.0,2014_04,0
