NombreEstacionPeaje,Recaudo,Trafico,Cod_fecha
ANDES,10816977600.0,1075302.0,2018_04
ANDES,11472514050.0,1141293.0,2018_05
ANDES,11208580800.0,1117738.0,2018_06
ANDES,11232762300.0,1113533.0,2018_07
ANDES,12102361800.0,1170456.0,2018_08
ANDES,11508458600.0,1109877.0,2018_09
ANDES,11774805400.0,1131615.0,2018_10
ANDES,11426322300.0,1097962.0,2018_11
ANDES,12552733500.0,1245613.0,2018_12
BAYUNCA,1174686600.0,109202.0,2014_01
BAYUNCA,1137150300.0,100594.0,2014_02
BAYUNCA,1300411700.0,112870.0,2014_03
BAYUNCA,1240822050.0,110187.0,2014_04
BAYUNCA,1228851300.0,107831.0,2014_05
BAYUNCA,1184014500.0,105540.0,2014_06
BAYUNCA,1279117500.0,113205.0,2014_07
BAYUNCA,1235306900.0,109642.0,2014_08
BAYUNCA,1200563000.0,104981.0,2014_09
BAYUNCA,1218377300.0,108231.0,2014_10
BAYUNCA,1110101800.0,100211.0,2014_11
BAYUNCA,1251137300.0,113532.0,2014_12
BAYUNCA,1249659300.0,111699.0,2015_01
BAYUNCA,1172152600.0,100818.0,2015_02
BAYUNCA,1304123700.0,112188.0,2015_03
BAYUNCA,1251089100.0,109838.0,2015_04
BAYUNCA,1245840700.0,109100.0,2015_05
BAYUNCA,1249526500.0,110744.0,2015_06
BAYUNCA,1324249100.0,115859.0,2015_07
BAYUNCA,1288509700.0,112491.0,2015_08
BAYUNCA,1277725650.0,109173.0,2015_09
BAYUNCA,1439170800.0,120348.0,2015_10
BAYUNCA,1346416200.0,112816.0,2015_11
BAYUNCA,1434160900.0,124717.0,2015_12
BAYUNCA,1343467100.0,116947.0,2016_01
BAYUNCA,1305052500.0,109844.0,2016_02
BAYUNCA,1438935400.0,119595.0,2016_03
BAYUNCA,1371641100.0,112577.0,2016_04
BAYUNCA,1301597700.0,111040.0,2016_05
BAYUNCA,1333453700.0,112857.0,2016_06
BAYUNCA,1315090700.0,115163.0,2016_07
BAYUNCA,1415666800.0,118406.0,2016_08
BAYUNCA,1390403100.0,114666.0,2016_09
BAYUNCA,1395447200.0,116168.0,2016_10
BAYUNCA,1376007000.0,114654.0,2016_11
BAYUNCA,1520075300.0,128365.0,2016_12
BAYUNCA,1455825650.0,120043.0,2017_01
BAYUNCA,1424140100.0,112217.0,2017_02
BAYUNCA,1526996900.0,121321.0,2017_03
BAYUNCA,1435524900.0,115142.0,2017_04
BAYUNCA,1460024100.0,116553.0,2017_05
BAYUNCA,1461319200.0,116578.0,2017_06
BAYUNCA,1467725400.0,115777.0,2017_07
BAYUNCA,1553339500.0,119746.0,2017_08
BAYUNCA,1423128800.0,114755.0,2017_09
BAYUNCA,1440317800.0,114142.0,2017_10
BAYUNCA,1388133400.0,109888.0,2017_11
BAYUNCA,1449530550.0,119510.0,2017_12
BAYUNCA,1417575100.0,114486.0,2018_01
BAYUNCA,1369770800.0,104573.0,2018_02
BAYUNCA,1488487700.0,114730.0,2018_03
BAYUNCA,1506797400.0,113303.0,2018_04
BAYUNCA,1461157200.0,110741.0,2018_05
BAYUNCA,1398270100.0,109256.0,2018_06
BAYUNCA,1440023300.0,112698.0,2018_07
BAYUNCA,1440085400.0,110426.0,2018_08
BAYUNCA,1380306600.0,104440.0,2018_09
BAYUNCA,1484881100.0,112553.0,2018_10
BAYUNCA,1416189100.0,107473.0,2018_11
BAYUNCA,1545802200.0,119082.0,2018_12
EL BOQUERON I,6463583300.0,398601.0,2014_01
EL BOQUERON I,5157956500.0,284543.0,2014_02
EL BOQUERON I,6237259800.0,338302.0,2014_03
EL BOQUERON I,6629397000.0,364724.0,2014_04
EL BOQUERON I,6473889100.0,331023.0,2014_05
EL BOQUERON I,6310180000.0,360957.0,2014_06
EL BOQUERON I,6513972000.0,345213.0,2014_07
EL BOQUERON I,6545434100.0,359932.0,2014_08
EL BOQUERON I,5994938300.0,318221.0,2014_09
EL BOQUERON I,6388253500.0,368015.0,2014_10
EL BOQUERON I,6087661000.0,352255.0,2014_11
EL BOQUERON I,6974933500.0,417798.0,2014_12
EL BOQUERON I,6609832700.0,419190.0,2015_01
EL BOQUERON I,5357695400.0,294062.0,2015_02
EL BOQUERON I,5946029700.0,341021.0,2015_03
EL BOQUERON I,5989561100.0,340902.0,2015_04
EL BOQUERON I,6132065700.0,344739.0,2015_05
EL BOQUERON I,6581906900.0,383301.0,2015_06
EL BOQUERON I,7470484900.0,385865.0,2015_07
EL BOQUERON I,7247314400.0,380891.0,2015_08
EL BOQUERON I,6915568000.0,335638.0,2015_09
EL BOQUERON I,7327158100.0,394850.0,2015_10
EL BOQUERON I,7006261100.0,368315.0,2015_11
EL BOQUERON I,7988299600.0,447213.0,2015_12
EL BOQUERON I,7536085700.0,438592.0,2016_01
EL BOQUERON I,6216209400.0,313211.0,2016_02
EL BOQUERON I,6709165400.0,374909.0,2016_03
EL BOQUERON I,5917139500.0,304595.0,2016_04
EL BOQUERON I,5962423900.0,340728.0,2016_05
EL BOQUERON I,5861111200.0,336393.0,2016_06
EL BOQUERON I,5645120200.0,356542.0,2016_07
EL BOQUERON I,6164949900.0,343649.0,2016_08
EL BOQUERON I,5969096000.0,317735.0,2016_09
EL BOQUERON I,6318608100.0,370791.0,2016_10
EL BOQUERON I,6216527300.0,351529.0,2016_11
EL BOQUERON I,7219417200.0,416282.0,2016_12
EL BOQUERON I,7119527900.0,425435.0,2017_01
EL BOQUERON I,5620809000.0,293575.0,2017_02
EL BOQUERON I,6497753800.0,337402.0,2017_03
EL BOQUERON I,6554078200.0,364911.0,2017_04
EL BOQUERON I,6214560300.0,329019.0,2017_05
EL BOQUERON I,6184240300.0,335360.0,2017_06
EL BOQUERON I,6309341000.0,338691.0,2017_07
EL BOQUERON I,6640227100.0,355197.0,2017_08
EL BOQUERON I,6222837900.0,313881.0,2017_09
EL BOQUERON I,6723283900.0,366877.0,2017_10
EL BOQUERON I,6532960600.0,347121.0,2017_11
EL BOQUERON I,7678605300.0,432254.0,2017_12
EL BOQUERON I,7475774400.0,424730.0,2018_01
EL BOQUERON I,5452340300.0,267356.0,2018_02
EL BOQUERON I,6745789600.0,362131.0,2018_03
EL BOQUERON I,6251286600.0,319917.0,2018_04
EL BOQUERON I,6112056100.0,309874.0,2018_05
EL BOQUERON I,6316902900.0,347000.0,2018_06
EL BOQUERON I,6413535200.0,341511.0,2018_07
EL BOQUERON I,5678996200.0,299331.0,2018_08
EL BOQUERON I,5820622000.0,283197.0,2018_09
EL BOQUERON I,6887029700.0,348864.0,2018_10
EL BOQUERON I,6858445000.0,344823.0,2018_11
EL BOQUERON I,7799783800.0,419129.0,2018_12
BRISAS,,0.0,2014_01
BRISAS,,0.0,2014_02
BRISAS,,0.0,2014_03
BRISAS,,0.0,2014_04
BRISAS,,0.0,2014_05
BRISAS,,0.0,2014_06
BRISAS,,0.0,2014_07
BRISAS,,0.0,2014_08
BRISAS,,0.0,2014_09
BRISAS,,0.0,2014_10
BRISAS,,0.0,2014_11
BRISAS,,0.0,2014_12
BRISAS,,0.0,2015_01
BRISAS,,0.0,2015_02
BRISAS,,0.0,2015_03
BRISAS,,0.0,2015_04
BRISAS,,0.0,2015_05
BRISAS,,0.0,2015_06
BRISAS,,0.0,2015_07
BRISAS,,0.0,2015_08
BRISAS,,0.0,2015_09
BRISAS,,0.0,2015_10
BRISAS,,0.0,2015_11
BRISAS,,0.0,2015_12
BRISAS,0.0,0.0,2016_01
BRISAS,0.0,0.0,2016_02
BRISAS,0.0,0.0,2016_03
BRISAS,0.0,0.0,2016_04
BRISAS,0.0,0.0,2016_05
BRISAS,0.0,0.0,2016_06
BRISAS,0.0,0.0,2016_07
BRISAS,0.0,0.0,2016_08
BRISAS,0.0,0.0,2016_09
BRISAS,0.0,0.0,2016_10
BRISAS,0.0,0.0,2016_11
BRISAS,0.0,0.0,2016_12
BRISAS,0.0,0.0,2017_01
BRISAS,0.0,0.0,2017_02
BRISAS,0.0,0.0,2017_03
BRISAS,0.0,0.0,2017_04
BRISAS,0.0,0.0,2017_05
BRISAS,0.0,0.0,2017_06
BRISAS,0.0,0.0,2017_07
BRISAS,0.0,0.0,2017_08
BRISAS,0.0,0.0,2017_09
BRISAS,0.0,0.0,2017_10
BRISAS,0.0,0.0,2017_11
BRISAS,0.0,0.0,2017_12
BRISAS,0.0,0.0,2018_01
BRISAS,0.0,0.0,2018_02
BRISAS,0.0,0.0,2018_03
BRISAS,0.0,0.0,2018_04
BRISAS,0.0,0.0,2018_05
BRISAS,0.0,0.0,2018_06
BRISAS,0.0,0.0,2018_07
BRISAS,0.0,0.0,2018_08
BRISAS,0.0,0.0,2018_09
BRISAS,0.0,0.0,2018_10
BRISAS,0.0,0.0,2018_11
BRISAS,0.0,0.0,2018_12
CAIMANERA,,0.0,2014_01
CAIMANERA,,0.0,2014_02
CAIMANERA,,0.0,2014_03
CAIMANERA,,0.0,2014_04
CAIMANERA,,0.0,2014_05
CAIMANERA,,0.0,2014_06
CAIMANERA,,0.0,2014_07
CAIMANERA,,0.0,2014_08
CAIMANERA,,0.0,2014_09
CAIMANERA,,0.0,2014_10
CAIMANERA,,0.0,2014_11
CAIMANERA,,0.0,2014_12
CAIMANERA,,0.0,2015_01
CAIMANERA,,0.0,2015_02
CAIMANERA,,0.0,2015_03
CAIMANERA,,0.0,2015_04
CAIMANERA,,0.0,2015_05
CAIMANERA,,0.0,2015_06
CAIMANERA,,0.0,2015_07
CAIMANERA,,0.0,2015_08
CAIMANERA,,0.0,2015_09
CAIMANERA,,0.0,2015_10
CAIMANERA,,0.0,2015_11
CAIMANERA,,0.0,2015_12
CAIMANERA,0.0,0.0,2016_01
CAIMANERA,0.0,0.0,2016_02
CAIMANERA,0.0,0.0,2016_03
CAIMANERA,0.0,0.0,2016_04
CAIMANERA,0.0,0.0,2016_05
CAIMANERA,0.0,0.0,2016_06
CAIMANERA,33560000.0,3547.0,2016_07
CAIMANERA,478567050.0,49557.0,2016_08
CAIMANERA,386701650.0,42476.0,2016_09
CAIMANERA,444648000.0,50342.0,2016_10
CAIMANERA,428806300.0,51221.0,2016_11
CAIMANERA,606821500.0,66137.0,2016_12
CAIMANERA,937571050.0,93993.0,2017_01
CAIMANERA,414384500.0,44188.0,2017_02
CAIMANERA,468436200.0,49278.0,2017_03
CAIMANERA,756210850.0,72143.0,2017_04
CAIMANERA,421217150.0,43842.0,2017_05
CAIMANERA,529709700.0,52479.0,2017_06
CAIMANERA,520768250.0,53262.0,2017_07
CAIMANERA,487806950.0,49658.0,2017_08
CAIMANERA,398811200.0,41637.0,2017_09
CAIMANERA,481222900.0,48107.0,2017_10
CAIMANERA,482553050.0,47349.0,2017_11
CAIMANERA,646904700.0,62243.0,2017_12
CAIMANERA,969965800.0,89593.0,2018_01
CAIMANERA,421846000.0,40293.0,2018_02
CAIMANERA,662328800.0,61388.0,2018_03
CAIMANERA,454937000.0,43498.0,2018_04
CAIMANERA,468829750.0,42288.0,2018_05
CAIMANERA,690332300.0,55883.0,2018_06
CAIMANERA,573007500.0,54090.0,2018_07
CAIMANERA,479618200.0,46704.0,2018_08
CAIMANERA,412832900.0,39637.0,2018_09
CAIMANERA,492889400.0,46811.0,2018_10
CAIMANERA,458752900.0,44025.0,2018_11
CAIMANERA,639533800.0,60317.0,2018_12
CAIQUEROS,2053132700.0,224888.0,2014_01
CAIQUEROS,1242344700.0,120383.0,2014_02
CAIQUEROS,1522138300.0,145295.0,2014_03
CAIQUEROS,1739064700.0,176230.0,2014_04
CAIQUEROS,1361896100.0,131531.0,2014_05
CAIQUEROS,1673896100.0,172028.0,2014_06
CAIQUEROS,1619319100.0,154292.0,2014_07
CAIQUEROS,1679790900.0,168312.0,2014_08
CAIQUEROS,1439156200.0,134469.0,2014_09
CAIQUEROS,1712323400.0,168944.0,2014_10
CAIQUEROS,1450899800.0,149868.0,2014_11
CAIQUEROS,2152121300.0,227832.0,2014_12
CAIQUEROS,2269998200.0,245170.0,2015_01
CAIQUEROS,1440660500.0,131099.0,2015_02
CAIQUEROS,1731091200.0,162746.0,2015_03
CAIQUEROS,1798547100.0,171929.0,2015_04
CAIQUEROS,1819820400.0,166467.0,2015_05
CAIQUEROS,2026713000.0,200588.0,2015_06
CAIQUEROS,1967161200.0,184181.0,2015_07
CAIQUEROS,2040721700.0,193742.0,2015_08
CAIQUEROS,1716936800.0,152850.0,2015_09
CAIQUEROS,2069488300.0,195163.0,2015_10
CAIQUEROS,1928301000.0,179680.0,2015_11
CAIQUEROS,2570848200.0,262196.0,2015_12
CAIQUEROS,2697993900.0,275069.0,2016_01
CAIQUEROS,1713553500.0,142564.0,2016_02
CAIQUEROS,2249529000.0,208017.0,2016_03
CAIQUEROS,1722131000.0,143959.0,2016_04
CAIQUEROS,1953870100.0,175161.0,2016_05
CAIQUEROS,2049783000.0,184340.0,2016_06
CAIQUEROS,2340131400.0,211533.0,2016_07
CAIQUEROS,2119321100.0,186802.0,2016_08
CAIQUEROS,1844934500.0,159077.0,2016_09
CAIQUEROS,2186347300.0,200521.0,2016_10
CAIQUEROS,2139540600.0,191994.0,2016_11
CAIQUEROS,2677938000.0,258301.0,2016_12
CAIQUEROS,2951261200.0,286669.0,2017_01
CAIQUEROS,1827939600.0,148527.0,2017_02
CAIQUEROS,2047183500.0,171179.0,2017_03
CAIQUEROS,2367093600.0,212898.0,2017_04
CAIQUEROS,2037190500.0,169956.0,2017_05
CAIQUEROS,2334040000.0,207393.0,2017_06
CAIQUEROS,2406472700.0,212554.0,2017_07
CAIQUEROS,2366753300.0,203939.0,2017_08
CAIQUEROS,2007601800.0,165310.0,2017_09
CAIQUEROS,2413424000.0,208133.0,2017_10
CAIQUEROS,2327374300.0,195904.0,2017_11
CAIQUEROS,3043060300.0,282903.0,2017_12
CAIQUEROS,3191132000.0,297080.0,2018_01
CAIQUEROS,1969910900.0,153451.0,2018_02
CAIQUEROS,2560241500.0,219167.0,2018_03
CAIQUEROS,2190464000.0,176086.0,2018_04
CAIQUEROS,2213739900.0,176462.0,2018_05
CAIQUEROS,2504217500.0,214556.0,2018_06
CAIQUEROS,2677518700.0,226198.0,2018_07
CAIQUEROS,2513286500.0,207882.0,2018_08
CAIQUEROS,2199666500.0,173691.0,2018_09
CAIQUEROS,2502540000.0,208560.0,2018_10
CAIQUEROS,2485043300.0,203104.0,2018_11
CAIQUEROS,3194011000.0,282390.0,2018_12
CALAMAR,0.0,0.0,2014_01
CALAMAR,0.0,0.0,2014_02
CALAMAR,0.0,0.0,2014_03
CALAMAR,0.0,0.0,2014_04
CALAMAR,0.0,0.0,2014_05
CALAMAR,0.0,0.0,2014_06
CALAMAR,0.0,0.0,2014_07
CALAMAR,0.0,0.0,2014_08
CALAMAR,0.0,0.0,2014_09
CALAMAR,0.0,0.0,2014_10
CALAMAR,0.0,0.0,2014_11
CALAMAR,0.0,0.0,2014_12
CALAMAR,0.0,0.0,2015_01
CALAMAR,0.0,0.0,2015_02
CALAMAR,0.0,0.0,2015_03
CALAMAR,0.0,0.0,2015_04
CALAMAR,0.0,0.0,2015_05
CALAMAR,0.0,0.0,2015_06
CALAMAR,0.0,0.0,2015_07
CALAMAR,345794200.0,33197.0,2015_08
CALAMAR,763210300.0,74864.0,2015_09
CALAMAR,824444000.0,84112.0,2015_10
CALAMAR,791558514.0,79638.0,2015_11
CALAMAR,936497900.0,96889.0,2015_12
CALAMAR,979470300.0,97215.0,2016_01
CALAMAR,825006500.0,75682.0,2016_02
CALAMAR,939530418.0,91891.0,2016_03
CALAMAR,809638400.0,72393.0,2016_04
CALAMAR,862592400.0,79594.0,2016_05
CALAMAR,805806300.0,76838.0,2016_06
CALAMAR,809058800.0,80567.0,2016_07
CALAMAR,880365400.0,80841.0,2016_08
CALAMAR,805815300.0,75210.0,2016_09
CALAMAR,842909200.0,81702.0,2016_10
CALAMAR,804739900.0,78547.0,2016_11
CALAMAR,948664900.0,95384.0,2016_12
CALAMAR,954605400.0,94195.0,2017_01
CALAMAR,784911000.0,71657.0,2017_02
CALAMAR,841038400.0,77186.0,2017_03
CALAMAR,878259100.0,86347.0,2017_04
CALAMAR,849799500.0,77171.0,2017_05
CALAMAR,880647900.0,80663.0,2017_06
CALAMAR,887510600.0,82001.0,2017_07
CALAMAR,866617500.0,79233.0,2017_08
CALAMAR,797741100.0,73119.0,2017_09
CALAMAR,859584400.0,79983.0,2017_10
CALAMAR,868783700.0,79683.0,2017_11
CALAMAR,985053600.0,95836.0,2017_12
CALAMAR,954357300.0,92602.0,2018_01
CALAMAR,766516200.0,68229.0,2018_02
CALAMAR,895204700.0,83621.0,2018_03
CALAMAR,850614700.0,76497.0,2018_04
CALAMAR,772319000.0,71417.0,2018_05
CALAMAR,722425000.0,71198.0,2018_06
CALAMAR,839070800.0,78782.0,2018_07
CALAMAR,838028900.0,76131.0,2018_08
CALAMAR,790865300.0,71013.0,2018_09
CALAMAR,848822300.0,77759.0,2018_10
CALAMAR,846989500.0,76433.0,2018_11
CALAMAR,980666600.0,92234.0,2018_12
CAMBAO,,,2014_01
CAMBAO,,,2014_02
CAMBAO,,,2014_03
CAMBAO,,,2014_04
CAMBAO,,,2014_05
CAMBAO,,,2014_06
CAMBAO,,,2014_07
CAMBAO,,,2014_08
CAMBAO,,,2014_09
CAMBAO,,,2014_10
CAMBAO,,,2014_11
CAMBAO,,,2014_12
CAMBAO,,,2015_01
CAMBAO,,,2015_02
CAMBAO,,,2015_03
CAMBAO,,,2015_04
CAMBAO,,,2015_05
CAMBAO,,,2015_06
CAMBAO,,,2015_07
CAMBAO,,,2015_08
CAMBAO,,,2015_09
CAMBAO,,,2015_10
CAMBAO,,,2015_11
CAMBAO,,,2015_12
CAMBAO,0.0,0.0,2016_01
CAMBAO,0.0,0.0,2016_02
CAMBAO,0.0,0.0,2016_03
CAMBAO,0.0,0.0,2016_04
CAMBAO,0.0,0.0,2016_05
CAMBAO,0.0,0.0,2016_06
CAMBAO,0.0,0.0,2016_07
CAMBAO,0.0,0.0,2016_08
CAMBAO,0.0,0.0,2016_09
CAMBAO,0.0,0.0,2016_10
CAMBAO,0.0,0.0,2016_11
CAMBAO,0.0,0.0,2016_12
CAMBAO,0.0,0.0,2017_01
CAMBAO,0.0,0.0,2017_02
CAMBAO,0.0,0.0,2017_03
CAMBAO,0.0,0.0,2017_04
CAMBAO,0.0,0.0,2017_05
CAMBAO,0.0,0.0,2017_06
CAMBAO,0.0,0.0,2017_07
CAMBAO,0.0,0.0,2017_08
CAMBAO,0.0,0.0,2017_09
CAMBAO,0.0,0.0,2017_10
CAMBAO,0.0,0.0,2017_11
CAMBAO,0.0,0.0,2017_12
CAMBAO,51198850.0,3637.0,2018_01
CAMBAO,132886000.0,8251.0,2018_02
CAMBAO,130708750.0,8460.0,2018_03
CAMBAO,110166000.0,6788.0,2018_04
CAMBAO,104668900.0,6573.0,2018_05
CAMBAO,131308200.0,8637.0,2018_06
CAMBAO,166971100.0,9907.0,2018_07
CAMBAO,228001650.0,11241.0,2018_08
CAMBAO,233251300.0,10839.0,2018_09
CAMBAO,296104900.0,13427.0,2018_10
CAMBAO,312980900.0,13785.0,2018_11
CAMBAO,411973900.0,22697.0,2018_12
CANO,261909400.0,67817.0,2014_01
CANO,170115400.0,43655.0,2014_02
CANO,184624200.0,47269.0,2014_03
CANO,213615600.0,54671.0,2014_04
CANO,174884600.0,44865.0,2014_05
CANO,196383200.0,50259.0,2014_06
CANO,224593200.0,57521.0,2014_07
CANO,213240600.0,54601.0,2014_08
CANO,183138100.0,46756.0,2014_09
CANO,206502600.0,52681.0,2014_10
CANO,195264900.0,49700.0,2014_11
CANO,254078200.0,64772.0,2014_12
CANO,324493400.0,73938.0,2015_01
CANO,205117500.0,45961.0,2015_02
CANO,227580500.0,51483.0,2015_03
CANO,251766200.0,56831.0,2015_04
CANO,0.0,0.0,2015_05
CANO,0.0,0.0,2015_06
CANO,0.0,0.0,2015_07
CANO,0.0,0.0,2015_08
CANO,0.0,0.0,2015_09
CANO,0.0,0.0,2015_10
CANO,0.0,0.0,2015_11
CANO,0.0,0.0,2015_12
CANO,0.0,0.0,2016_01
CANO,0.0,0.0,2016_02
CANO,0.0,0.0,2016_03
CANO,0.0,0.0,2016_04
CANO,0.0,0.0,2016_05
CANO,0.0,0.0,2016_06
CANO,0.0,0.0,2016_07
CANO,0.0,0.0,2016_08
CANO,0.0,0.0,2016_09
CANO,0.0,0.0,2016_10
CANO,0.0,0.0,2016_11
CANO,0.0,0.0,2016_12
CANO,0.0,0.0,2017_01
CANO,0.0,0.0,2017_02
CANO,0.0,0.0,2017_03
CANO,0.0,0.0,2017_04
CANO,0.0,0.0,2017_05
CANO,0.0,0.0,2017_06
CANO,0.0,0.0,2017_07
CANO,0.0,0.0,2017_08
CANO,0.0,0.0,2017_09
CANO,0.0,0.0,2017_10
CANO,0.0,0.0,2017_11
CANO,0.0,0.0,2017_12
CANO,0.0,0.0,2018_01
CANO,0.0,0.0,2018_02
CANO,0.0,0.0,2018_03
CANO,0.0,0.0,2018_04
CANO,0.0,0.0,2018_05
CANO,0.0,0.0,2018_06
CANO,0.0,0.0,2018_07
CANO,0.0,0.0,2018_08
CANO,0.0,0.0,2018_09
CANO,0.0,0.0,2018_10
CANO,0.0,0.0,2018_11
CANO,0.0,0.0,2018_12
CASABLANCA,2277047850.0,284577.0,2014_01
CASABLANCA,1807875050.0,208941.0,2014_02
CASABLANCA,2012074300.0,236367.0,2014_03
CASABLANCA,2131601000.0,260080.0,2014_04
CASABLANCA,2583543100.0,254481.0,2014_05
CASABLANCA,2318346150.0,265546.0,2014_06
CASABLANCA,2196842350.0,250496.0,2014_07
CASABLANCA,2254408850.0,265160.0,2014_08
CASABLANCA,2074633950.0,229286.0,2014_09
CASABLANCA,2333024740.0,264958.0,2014_10
CASABLANCA,2369460200.0,260279.0,2014_11
CASABLANCA,2522091450.0,301745.0,2014_12
CASABLANCA,2583340700.0,305992.0,2015_01
CASABLANCA,2072477350.0,219941.0,2015_02
CASABLANCA,2217883102.0,249441.0,2015_03
CASABLANCA,2423069200.0,267239.0,2015_04
CASABLANCA,2348724850.0,260961.0,2015_05
CASABLANCA,2472064550.0,286119.0,2015_06
CASABLANCA,2448399550.0,274330.0,2015_07
CASABLANCA,2463245500.0,282357.0,2015_08
CASABLANCA,2203142450.0,240936.0,2015_09
CASABLANCA,2556414450.0,286899.0,2015_10
CASABLANCA,2458103800.0,272654.0,2015_11
CASABLANCA,2793112800.0,330610.0,2015_12
CASABLANCA,2850557050.0,327300.0,2016_01
CASABLANCA,2345029700.0,238905.0,2016_02
CASABLANCA,2771447596.0,300428.0,2016_03
CASABLANCA,2395518100.0,243465.0,2016_04
CASABLANCA,2573424950.0,273766.0,2016_05
CASABLANCA,2481652800.0,266477.0,2016_06
CASABLANCA,2382247150.0,277834.0,2016_07
CASABLANCA,2725316650.0,285758.0,2016_08
CASABLANCA,2472472550.0,252833.0,2016_09
CASABLANCA,2742840500.0,293486.0,2016_10
CASABLANCA,2644092000.0,275877.0,2016_11
CASABLANCA,2908149100.0,321201.0,2016_12
CASABLANCA,3035932200.0,324035.0,2017_01
CASABLANCA,2381931950.0,234534.0,2017_02
CASABLANCA,2591569900.0,259241.0,2017_03
CASABLANCA,2807097950.0,292700.0,2017_04
CASABLANCA,2523709450.0,257951.0,2017_05
CASABLANCA,2659363800.0,274204.0,2017_06
CASABLANCA,0.0,0.0,2017_07
CASABLANCA,0.0,0.0,2017_08
CASABLANCA,0.0,0.0,2017_09
CASABLANCA,0.0,0.0,2017_10
CASABLANCA,0.0,0.0,2017_11
CASABLANCA,0.0,0.0,2017_12
CASABLANCA,0.0,0.0,2018_01
CASABLANCA,0.0,0.0,2018_02
CASABLANCA,0.0,0.0,2018_03
CASABLANCA,0.0,0.0,2018_04
CASABLANCA,0.0,0.0,2018_05
CASABLANCA,0.0,0.0,2018_06
CASABLANCA,0.0,0.0,2018_07
CASABLANCA,0.0,0.0,2018_08
CASABLANCA,0.0,0.0,2018_09
CASABLANCA,0.0,0.0,2018_10
CASABLANCA,0.0,0.0,2018_11
CASABLANCA,0.0,0.0,2018_12
CASETABLA,,,2014_01
CASETABLA,,,2014_02
CASETABLA,,,2014_03
CASETABLA,,,2014_04
CASETABLA,,,2014_05
CASETABLA,,,2014_06
CASETABLA,,,2014_07
CASETABLA,,,2014_08
CASETABLA,,,2014_09
CASETABLA,,,2014_10
CASETABLA,,,2014_11
CASETABLA,,,2014_12
CASETABLA,,,2015_01
CASETABLA,,,2015_02
CASETABLA,,,2015_03
CASETABLA,,,2015_04
CASETABLA,,,2015_05
CASETABLA,,,2015_06
CASETABLA,,,2015_07
CASETABLA,,,2015_08
CASETABLA,,,2015_09
CASETABLA,,,2015_10
CASETABLA,,,2015_11
CASETABLA,,,2015_12
CASETABLA,0.0,0.0,2016_01
CASETABLA,0.0,0.0,2016_02
CASETABLA,0.0,0.0,2016_03
CASETABLA,202605300.0,21976.0,2016_04
CASETABLA,404731400.0,49665.0,2016_05
CASETABLA,433853400.0,49647.0,2016_06
CASETABLA,336896800.0,46622.0,2016_07
CASETABLA,940296200.0,50142.0,2016_08
CASETABLA,1167672500.0,48386.0,2016_09
CASETABLA,1170002500.0,49909.0,2016_10
CASETABLA,1045870050.0,45965.0,2016_11
CASETABLA,1117899700.0,48549.0,2016_12
CASETABLA,1185780800.0,50731.0,2017_01
CASETABLA,784274200.0,39874.0,2017_02
CASETABLA,441250400.0,47595.0,2017_03
CASETABLA,393963800.0,44290.0,2017_04
CASETABLA,402779400.0,45402.0,2017_05
CASETABLA,368435600.0,43182.0,2017_06
CASETABLA,398682200.0,45724.0,2017_07
CASETABLA,419903600.0,46728.0,2017_08
CASETABLA,391961400.0,43638.0,2017_09
CASETABLA,405177700.0,45390.0,2017_10
CASETABLA,430610600.0,46533.0,2017_11
CASETABLA,446543800.0,49919.0,2017_12
CASETABLA,420455150.0,50357.0,2018_01
CASETABLA,371000200.0,39248.0,2018_02
CASETABLA,431182700.0,45629.0,2018_03
CASETABLA,444081550.0,44563.0,2018_04
CASETABLA,447099000.0,47445.0,2018_05
CASETABLA,413407900.0,44219.0,2018_06
CASETABLA,430169400.0,45197.0,2018_07
CASETABLA,453684400.0,45865.0,2018_08
CASETABLA,405825100.0,44774.0,2018_09
CASETABLA,495764950.0,50777.0,2018_10
CASETABLA,494329000.0,50660.0,2018_11
CASETABLA,484773400.0,54076.0,2018_12
CEDROS,437256400.0,154651.0,2014_01
CEDROS,368627100.0,144205.0,2014_02
CEDROS,410520300.0,158188.0,2014_03
CEDROS,413934200.0,154615.0,2014_04
CEDROS,415392700.0,162314.0,2014_05
CEDROS,421126200.0,151249.0,2014_06
CEDROS,455252400.0,164740.0,2014_07
CEDROS,427943800.0,164333.0,2014_08
CEDROS,427665800.0,156285.0,2014_09
CEDROS,445746700.0,163388.0,2014_10
CEDROS,433237100.0,156666.0,2014_11
CEDROS,478224700.0,181738.0,2014_12
CEDROS,494624300.0,161923.0,2015_01
CEDROS,451719700.0,150848.0,2015_02
CEDROS,506179600.0,174682.0,2015_03
CEDROS,474346900.0,178724.0,2015_04
CEDROS,459859400.0,191289.0,2015_05
CEDROS,476224000.0,197030.0,2015_06
CEDROS,499154700.0,218105.0,2015_07
CEDROS,489796200.0,210892.0,2015_08
CEDROS,498480000.0,202058.0,2015_09
CEDROS,542063100.0,212934.0,2015_10
CEDROS,499776400.0,200265.0,2015_11
CEDROS,574323300.0,221845.0,2015_12
CEDROS,578263300.0,193386.0,2016_01
CEDROS,501883500.0,187246.0,2016_02
CEDROS,585395300.0,192522.0,2016_03
CEDROS,503644000.0,182076.0,2016_04
CEDROS,530609600.0,191077.0,2016_05
CEDROS,559061000.0,189967.0,2016_06
